id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
601,,2680,58,14,8,122.03,,23368.45
602,2025-04-30,2497,50,2,1,1343.48,274.96,
603,,1202,15,12,11,1018.98,,
604,,1860,9,11,12,877.47,205.89,110451.4
605,2025-10-03,1360,57,9,12,868.18,,34612.39
606,2025-09-09,2303,80,11,9,1042.34,242.2,51730.17
607,,2295,43,15,6,,82.25,13281.29
608,,505,113,13,10,1677.49,169.52,247928.91
609,,611,31,13,2,149.29,,29024.73
610,2026-01-19,1252,20,8,4,1498.15,152.4,188713.37
611,,2585,42,5,8,1478.89,182.27,269513.62
612,,2405,19,6,11,1442.2,88.02,140512.93
613,,83,33,1,3,732.88,176.49,22423.95
614,,3,57,2,3,1768.63,292.06,260328.94
615,,2333,78,15,1,1390.73,128.13,164935.64
616,,1425,40,4,2,822.72,203.05,50831.11
617,,1915,66,3,11,137.37,12.48,18086.66
618,,121,80,14,8,491.55,109.63,23521.26
619,2025-06-16,960,23,5,3,1273.06,229.64,183943.29
620,,2727,2,6,9,,,346297.5
621,,1361,48,3,7,,19.56,
622,,2019,35,5,2,297.08,,
623,,1010,41,7,1,118.23,21.24,
624,,2134,33,10,6,474.87,,24255.64
625,,654,15,4,5,862.91,58.54,60318.88
626,,2766,34,15,8,126.3,,
627,,2276,77,15,11,539.59,75.27,
628,2025-09-07,2464,32,1,12,77.7,,6080.3
629,,789,28,5,12,1686.74,,43854.63
630,,2423,76,1,11,409.54,29.13,25581.69
631,,1836,55,13,5,331.16,24.16,
632,,1080,75,15,12,1462.54,248.29,252291.54
633,,1450,64,12,2,,196.08,165820.35
634,,2054,73,11,7,616.87,43.23,42391.68
635,2025-04-26,95,61,3,5,1792.02,440.47,214083.88
636,,1314,70,7,2,1032.77,54.39,80684.29
637,2025-12-12,2618,61,9,9,738.1,1128.07,82512.43
638,2025-08-12,2820,21,3,4,857.92,83.38,141656.39
639,,135,21,15,3,1793.33,96.03,
640,,1863,29,13,6,1350.54,142.5,
641,,1749,60,14,10,1292.44,294.27,124029.24
642,2025-06-01,7,71,4,9,538.13,623.94,92726.9
643,,1158,19,3,6,462.9,44.07,60581.46
644,,1827,44,1,3,1990.49,361.62,226537.35
645,,2176,30,10,7,1437.43,225.46,
646,2025-05-07,1510,65,13,10,656.59,131.69,19747.59
647,,2618,7,3,6,655.45,,62624.03
648,,2333,67,13,7,,62.41,87142.15
649,,2295,43,12,8,387.19,93.15,30895.41
650,,2390,49,15,6,619.52,149.92,117620.78
651,,2942,16,1,1,239.96,,26594.71
652,,2387,112,10,12,,57.46,120076.09
653,,642,23,8,11,,195.98,353113.4
654,,1871,16,10,8,352.81,41.06,18489.87
655,,1983,64,8,4,538.85,104.77,90386.98
656,,2651,76,8,10,229.69,,42318.79
657,,1083,51,7,12,1959.73,334.82,214701.16
658,,944,48,7,7,,217.42,165037.61
659,,2180,58,12,12,,263.96,
660,,1890,50,5,12,859.64,159.62,162584.35
661,,2348,51,3,8,700.8,132.88,46266.8
662,,253,51,4,7,332.93,,54153.59
663,,2679,47,13,4,1753.61,328.92,
664,,2229,51,8,8,,60.01,
665,,1334,38,12,9,407.01,87.27,
666,2025-04-10,1930,34,7,1,355.38,,55585.71
667,,2562,48,2,12,1201.35,251.44,186833.82
668,,2830,70,6,9,,1576.2,199080.94
669,,2225,57,9,10,1020.81,,184643.2
670,2026-01-13,2044,120,7,5,1367.98,156.21,
671,2025-01-26,2212,62,6,7,1493.07,319.17,283016.51
672,2025-10-15,2629,72,15,11,1656.21,243.95,179745.23
673,,2597,38,7,6,,49.02,38687.42
674,,2057,15,10,2,722.61,62.33,
675,2025-01-05,1309,1,5,8,304.6,40.62,40321.87
676,,1547,3,10,9,1514.6,359.2,188579.89
677,,1808,68,9,6,1071.75,,119043.27
678,,1082,77,15,7,175.81,24.09,30233.32
679,2025-04-24,2080,36,9,8,916.53,116.12,152755.89
680,,2428,69,14,4,297.32,26.01,37770.58
681,,1320,71,6,5,113.21,22.17,3632.72
682,,960,32,15,1,1560.81,,
683,2025-10-20,1622,21,9,3,,109.08,136490.3
684,2025-08-27,1741,32,1,10,1867.34,,
685,,46,8,11,11,620.06,154.51,86260.73
686,,3818,24,12,3,839.28,66.76,94857.83
687,2025-02-04,1880,57,6,4,,259.22,
688,,1246,1,8,6,1438.09,,
689,2025-01-18,1858,4,6,2,1605.13,,150198.88
690,,1981,67,15,6,487.57,79.88,81209.64
691,2025-09-03,989,1,14,7,1392.56,227.37,
692,,1815,21,4,9,819.6,96.05,77433.69
693,2025-02-21,13,41,12,11,,,246608.56
694,,2574,70,15,6,,252.51,76577.3
695,,68,37,2,6,165.57,23.74,31623.31
697,,2269,76,3,3,,69.43,225420.02
698,2025-11-29,1427,65,1,11,489.27,88.6,28382.47
699,,2989,29,4,6,176.01,35.67,
701,2025-06-11,428,39,1,11,,84.26,115735.43
702,,2298,14,4,1,498.15,87.35,36330.25
703,,629,48,8,4,,59.78,
704,,1148,47,1,9,166.86,27.17,18523.15
705,,1138,23,7,2,566.86,131.31,37098.32
706,2025-05-26,1414,65,12,11,329.7,76.02,31168.43
707,,183,33,10,9,995.96,135.17,23669.23
708,,2745,54,1,12,1613.21,171.43,228522.87
709,,1157,20,6,6,715.9,48.15,39762.71
710,,2358,46,5,3,,,278081.15
711,,641,61,2,3,813.02,74.07,21034.0
712,,1849,32,4,3,,,177148.68
713,,1577,69,8,11,1427.45,286.22,178492.02
714,,2028,21,14,12,1513.02,197.69,
715,,765,5,4,2,823.82,,
716,,818,14,11,6,1601.2,,287682.28
717,,910,65,9,12,,,263737.8
718,,3715,34,13,2,1727.5,286.7,60812.77
719,,156,19,7,11,390.45,,68449.14
720,2025-08-07,2627,13,13,4,707.83,170.65,30130.25
721,,2905,79,15,9,175.38,,22820.73
722,,381,51,9,11,1869.07,135.96,51502.21
723,,74,25,10,1,1225.41,295.09,30279.76
724,,1166,64,5,9,1659.38,,167264.04
725,,626,77,13,4,,63.88,54483.6
726,2026-01-30,1507,38,4,11,216.37,34.06,34994.41
727,,3672,53,10,9,522.25,114.09,44237.52
728,2026-01-18,1904,5,10,10,,13.65,15552.96
729,,969,15,13,6,1362.99,226.44,92186.61
730,,1781,22,3,7,156.39,25.56,5302.74
731,,1200,7,15,9,1909.2,168.12,40865.07
732,,452,78,11,11,1166.68,1970.59,38790.36
733,2025-04-26,1495,77,6,2,970.09,132.36,82527.5
734,,1626,54,6,12,,73.3,109112.3
735,,2042,44,4,3,300.58,44.85,42925.38
736,,1903,67,10,12,1824.72,428.64,231848.32
737,,1058,21,12,5,276.22,29.98,45596.72
738,,1081,12,10,1,1380.67,180.12,107432.37
739,,2661,12,15,8,836.47,,86215.93
740,2025-12-07,2140,12,8,3,107.75,10.65,8320.69
741,,1634,8,12,8,1128.26,272.87,195554.62
742,,1299,38,11,7,1888.13,148.97,346893.42
743,,2094,34,7,1,487.42,103.01,92343.41
744,,2029,37,7,5,683.27,138.19,42398.07
745,,2831,28,8,11,253.24,,35801.44
746,,1981,69,7,10,1679.44,335.69,170490.77
747,,1140,37,8,5,,165.16,114736.18
748,,1748,65,13,6,354.66,,60506.04
749,,339,15,9,6,1261.69,,183418.98
750,,628,65,2,9,570.46,111.8,51514.15
751,,389,12,10,6,,,
752,2026-01-12,2688,7,7,9,1608.17,109.04,67692.48
753,,334,24,6,7,997.79,77.23,20370.53
754,,1887,15,5,2,419.49,87.35,45902.66
755,2025-12-13,1268,20,1,10,542.63,30.9,68862.65
756,,2714,114,10,3,,294.64,
757,,917,51,5,11,1578.22,,162335.4
758,,1314,14,2,11,1781.89,115.34,245915.97
759,,1143,68,14,5,,323.94,
760,,1944,8,13,12,,107.19,
761,,923,15,7,12,,88.27,154721.09
762,,1236,35,12,10,,230.51,183137.35
763,,856,58,1,11,537.9,55.57,27125.8
764,2025-07-02,1319,65,9,3,1715.41,,204680.23
765,,559,69,5,8,988.43,242.22,155655.94
766,,962,28,12,1,920.18,48.98,
767,,1765,12,2,10,698.16,138.73,
768,,35,28,8,10,,118.12,121071.74
769,,396,51,3,5,925.09,174.43,39645.83
770,,2358,78,1,6,1447.18,,239178.75
771,,2710,78,1,4,,162.2,51458.19
772,,1784,42,12,8,1997.85,397.22,298618.14
773,2025-02-13,1516,42,7,8,1605.25,170.35,195063.2
774,,918,33,14,11,202.95,45.59,16812.51
775,2025-06-08,2127,33,1,1,76.43,17.42,
776,,698,47,7,1,600.01,,74745.15
777,,1358,11,2,9,268.61,,
778,,985,14,6,1,906.43,197.27,156863.2
779,,164,30,13,3,1416.15,105.26,145214.83
780,,1718,37,6,11,1034.9,238.56,54231.24
781,2025-11-20,521,35,12,11,1377.36,280.27,258994.33
782,,2357,40,1,1,,130.95,
783,2026-02-14,2061,64,9,1,1305.84,189.76,83446.95
784,,186,42,4,5,1720.11,206.62,208688.06
785,2025-08-10,1742,52,13,1,1399.54,92.82,58344.65
786,,2374,64,14,1,,131.34,168624.82
787,,2710,39,14,5,1580.94,230.02,168587.19
788,,75,11,6,6,1927.29,195.06,136435.5
789,,887,63,5,5,1870.9,299.18,157620.69
790,,1113,24,1,12,1814.13,,362723.77
791,,1594,74,6,11,1039.64,167.65,32056.7
792,,1736,79,9,1,1586.52,138.79,164431.84
793,,1975,78,14,7,1613.84,220.24,
794,,458,50,4,11,,103.34,153868.32
795,,1952,68,1,8,,99.43,37579.58
796,,1968,39,4,3,,227.97,
797,,484,23,10,5,870.03,89.24,56125.56
798,,1430,13,2,11,332.92,70.56,
799,,889,74,15,5,,268.59,95455.53
800,,1942,62,4,5,1274.23,,99913.21
801,2025-07-25,649,46,1,6,737.38,60.16,73614.54
802,,2288,60,13,12,,227.12,152154.29
803,2025-09-17,1998,62,5,8,1587.48,2167.83,207934.12
804,,1154,13,12,6,,64.72,
805,,2820,32,8,1,1977.34,,169249.11
806,,259,11,1,2,1452.59,221.13,125631.8
807,,781,12,15,8,750.95,1322.13,123413.93
808,,967,77,8,11,,89.02,239516.51
809,,2775,34,1,1,861.06,79.0,76314.23
810,,2223,6,14,5,1665.91,111.1,282220.24
811,,461,74,6,10,1935.66,442.98,359607.34
812,,1791,54,1,6,550.5,82.84,99294.36
813,,2420,34,11,12,1399.88,186.19,55621.79
814,,475,39,9,9,1663.31,115.48,49887.65
815,,698,52,8,12,1119.38,246.33,
816,,594,52,8,11,86.63,13.67,
817,,1820,6,5,3,,72.29,66395.65
818,,1758,69,2,5,478.93,58.42,50303.65
819,2025-03-04,1881,11,6,1,107.13,15.95,2410.69
820,,2268,33,3,9,603.7,74.58,61685.84
821,,2975,21,13,3,1128.81,108.94,141682.63
822,,1490,80,8,9,482.99,64.99,81710.06
823,,2393,35,13,5,1391.74,244.4,221544.83
824,,2180,28,7,2,1498.83,332.65,175586.54
825,,256,29,15,6,1857.8,322.91,
826,,1423,70,14,7,1851.2,368.84,165565.53
827,,607,23,6,5,751.19,,149449.7
828,,820,37,15,2,1521.6,,205644.15
829,,24,36,7,1,489.03,720.62,
830,,1927,48,10,1,605.02,86.82,78597.06
831,,2683,68,10,1,361.62,,24344.03
832,,1346,39,8,4,1810.66,274.48,36290.67
833,,1290,29,3,1,772.38,60.25,90000.78
834,2026-02-15,1793,71,9,8,1361.35,334.97,
835,,380,38,2,3,93.03,17.92,15672.46
836,2025-10-25,2473,28,4,3,972.0,,44879.05
837,,618,48,3,4,1225.32,153.28,35806.45
838,,1217,79,2,3,1308.1,205.42,217848.71
839,,2840,25,2,11,647.16,128.04,
840,,446,38,7,12,503.79,90.99,98834.35
841,,1152,20,13,4,519.32,,58821.48
842,,67,34,1,1,1567.51,155.23,266958.76
843,2026-01-13,657,60,6,8,1480.7,,283443.68
844,,778,6,10,8,,18.48,21389.71
845,2025-02-23,14,73,9,11,1269.39,265.58,
846,,47,2,7,7,1714.36,258.59,
847,,1546,42,9,1,,179.28,124007.19
848,,170,72,1,9,463.65,,9638.92
849,,1113,69,4,4,547.21,125.87,42297.95
850,,2066,4,7,12,873.87,,
851,2025-12-26,867,57,9,3,,329.94,148250.67
852,,1367,41,8,9,1903.39,132.64,254508.4
853,,1107,62,10,10,587.31,,37778.91
854,,553,5,9,5,1658.58,388.63,164689.7
855,,569,15,10,10,1411.04,214.76,
856,,1862,23,10,3,1166.48,71.12,120591.06
857,2025-02-23,933,67,3,8,,341.26,174243.88
858,,1467,33,7,11,,,124608.25
859,,3704,11,12,5,1673.24,277.63,157075.98
860,2025-07-19,2608,5,10,7,197.16,33.71,5230.01
861,,2951,32,1,1,237.37,53.89,41889.12
862,,535,44,11,11,1122.35,169.8,202836.98
863,,1638,73,15,2,139.41,19.45,18526.99
864,,602,46,1,1,843.93,71.93,165557.31
865,,2760,46,1,6,,208.18,
866,,2042,44,6,10,1296.66,,241369.29
867,,936,7,13,2,828.76,197.48,125255.62
868,,1177,30,4,12,1951.77,329.12,147621.84
869,,531,34,11,11,1540.81,,284174.65
870,,2572,10,1,1,1213.05,167.96,87926.15
871,,519,55,6,9,729.87,124.73,141981.55
872,,2347,73,2,6,1545.69,333.57,237739.94
873,,1087,36,1,12,,328.66,196368.09
874,,1843,70,12,11,1836.94,406.66,241535.48
875,,1612,40,11,3,234.59,42.7,8016.21
876,,1516,4,8,1,1262.35,302.21,189195.92
877,,1371,58,3,1,1917.67,,219668.44
878,,2718,43,3,12,1942.52,171.26,244767.44
879,2025-02-25,2781,76,9,11,487.84,73.85,41572.74
880,,1442,14,6,10,1460.82,164.68,155871.24
881,,839,10,11,8,,239.54,38387.21
882,2025-07-14,1478,7,3,2,1615.12,339.75,260779.28
883,,495,118,6,4,1049.84,,186268.58
884,,2279,60,11,10,1818.38,,
885,,797,12,2,12,,146.34,118246.21
886,,1228,33,11,10,571.93,118.16,23281.86
887,,1139,1,10,12,,338.82,167285.05
888,,1313,15,15,9,354.31,24.0,
889,,1138,92,7,7,1904.97,124.65,178062.83
890,,333,1,3,7,1325.39,156.97,116804.26
891,,571,76,11,8,985.4,108.56,155311.42
892,,1217,55,13,12,412.35,46.23,44262.23
893,2025-06-14,835,38,3,9,1213.0,291.35,179137.64
894,,1962,15,14,1,892.07,66.33,
895,2025-12-15,1923,57,10,7,1365.73,96.67,
896,2025-02-05,610,20,10,9,477.03,72.81,74022.02
897,,1427,80,7,9,1494.58,,145788.69
898,,1329,33,8,6,1201.3,145.34,49035.77
899,,1828,67,2,5,84.64,6.93,9839.21
900,2025-08-04,1336,8,10,5,1356.71,113.33,225001.5
901,,2504,9,6,2,1049.68,68.14,66587.08
902,,1073,8,13,6,1380.59,,109273.28
903,,2191,77,1,1,1266.08,276.99,122393.69
904,,3740,50,2,2,979.97,,46431.2
905,,630,36,11,1,547.14,98.22,58661.58
906,2025-04-12,343,47,2,12,1583.43,353.06,57993.95
907,,2644,13,10,5,1200.1,262.3,210608.08
908,,1075,80,14,3,1967.46,,305634.39
909,,2699,93,12,6,564.64,106.62,
910,,409,48,14,2,460.91,,
911,2025-05-05,481,60,6,3,1640.83,131.15,
913,,1199,6,8,11,1105.06,170.04,59333.71
914,,2621,47,14,9,1905.9,371.25,168663.17
915,,1529,3,2,2,771.68,169.79,103763.11
916,,1556,70,9,12,1367.51,126.23,
917,,2390,71,12,2,1606.28,306.62,221424.14
918,,1594,35,13,5,697.74,57.01,55110.68
919,,1102,17,10,10,,177.0,
920,,1393,10,1,7,1333.15,207.78,151133.77
921,,3692,48,12,8,1600.24,113.88,48490.37
922,2025-12-18,2381,50,10,5,,17.92,9698.68
923,,281,12,15,1,,,145973.4
924,,2713,65,5,5,1575.0,164.43,258928.89
925,,917,10,12,10,,46.43,5915.34
926,,2933,34,3,2,1132.88,182.65,218574.95
927,,1583,46,10,12,909.49,115.99,53747.79
928,,2024,41,9,9,1125.24,252.7,130472.96
929,,1624,12,9,10,250.7,433.51,15178.48
930,,696,20,4,9,,85.98,184099.3
931,,1136,50,10,7,210.61,40.21,
932,,1778,27,12,11,1780.47,213.95,112838.98
933,,1115,49,2,8,,118.78,44931.22
934,,2403,20,5,1,981.63,67.41,168492.79
935,,2120,47,8,5,441.19,488.91,55522.84
937,2025-07-18,3692,21,1,2,,208.41,190013.26
938,,65,77,2,8,1542.99,87.13,299998.04
939,,1644,13,15,7,1312.63,239.39,
940,,2286,64,13,3,69.81,15.89,4626.76
941,,1543,38,2,5,618.37,48.56,119647.32
942,,3718,75,6,6,79.88,12.94,2329.79
943,,554,58,12,3,1207.33,,160881.33
944,,1764,39,8,1,344.19,30.85,7257.42
945,,2697,11,4,5,1498.86,209.87,80287.24
946,,1014,58,10,1,,117.42,87988.95
947,,2225,21,13,10,875.41,159.49,73281.41
948,,1064,60,9,6,795.71,,
949,,1920,2,15,10,,99.18,115240.21
950,,1367,19,1,4,,96.87,72692.11
951,,2172,27,13,10,1554.17,2180.73,
952,,77,14,12,7,1292.83,184.6,119370.4
953,,2371,59,1,10,740.29,108.83,
954,,1778,61,4,9,,,
955,2025-04-03,1676,30,3,12,977.94,81.64,66113.44
956,,1316,14,15,5,,16.7,
957,,2594,56,1,6,1630.18,2569.97,203678.55
958,,2188,6,2,4,,301.14,130667.18
959,,446,37,8,7,1854.14,155.96,185677.58
960,,1711,40,8,4,175.21,,
961,2025-05-18,916,71,4,1,,46.69,25151.14
962,,2801,80,1,11,303.23,32.41,
963,,1778,26,2,5,1149.75,216.05,129841.6
964,,939,1,13,11,1073.08,,75000.94
965,,393,27,15,4,1855.39,269.06,81022.62
966,2025-12-04,2375,24,6,12,1032.51,103.06,193961.45
968,2025-05-08,2408,12,7,8,1097.2,92.96,
969,,753,58,11,9,237.99,32.16,19683.43
970,,2591,39,14,9,857.93,190.43,
971,,2782,74,5,7,1007.87,250.95,70400.82
972,,826,54,3,5,1119.57,124.85,88838.73
973,2026-02-13,1852,59,7,1,,348.13,76610.96
974,,1944,38,2,12,855.13,136.61,
975,,907,44,8,8,,,113193.29
976,,1195,40,9,10,1812.75,159.56,238384.37
977,,494,62,13,9,387.46,45.17,74674.7
978,,663,76,5,1,,100.99,
979,2025-07-12,1306,105,14,2,79.6,,13816.88
980,,524,80,5,1,374.61,54.01,32248.51
981,,1235,67,7,4,1287.47,207.35,251131.1
982,,861,67,12,11,1538.07,1722.76,62820.32
983,,1551,52,1,12,,40.19,32415.06
984,,1483,34,7,1,,,
985,,2974,7,9,12,1573.72,373.7,261731.15
986,,1253,68,8,5,700.61,,107728.62
987,2025-11-04,2649,38,5,4,,121.04,93379.15
988,,760,44,7,7,,347.14,189317.66
989,,2790,48,2,1,605.4,58.86,65033.73
990,,1569,62,4,8,205.15,27.56,15683.59
991,,2205,80,15,12,591.77,64.87,71466.4
992,,1105,70,9,7,1690.3,2765.68,
993,,1326,75,1,12,1463.43,255.58,189928.13
994,,1408,20,8,9,853.33,,
995,,1564,1,4,8,,274.64,
996,,1881,1,15,12,965.9,53.98,
997,2025-12-21,1248,51,14,4,229.38,56.54,36697.87
998,2025-04-30,928,72,7,4,1592.68,117.66,34820.96
999,,1036,52,7,6,1627.86,171.51,
1000,,1177,14,3,2,1322.87,,
1001,,2762,76,3,1,742.93,,57831.32
1002,,367,41,3,5,78.43,8.19,
1003,2025-02-17,2670,23,8,8,1637.64,320.4,280930.95
1004,,2259,35,5,6,923.11,223.98,32415.33
1005,,57,28,2,9,648.49,114.95,122445.37
1006,,2872,47,5,7,1508.15,113.86,209084.19
1007,,213,10,14,10,1889.72,379.33,247888.57
1009,,1003,33,13,1,953.24,99.75,34200.13
1010,,1292,35,7,12,735.08,,67828.05
1011,,1801,20,6,4,,153.46,122262.02
1012,,70,8,10,3,1570.27,308.2,
1013,,983,35,11,12,1538.96,141.33,82355.1
1014,2025-09-16,1236,78,8,6,799.9,95.2,149053.6
1015,2025-01-16,2369,45,2,9,1033.94,124.79,103482.49
1016,2026-01-07,2088,32,10,8,1060.94,55.62,184294.87
1017,2025-08-19,1198,44,14,7,356.86,444.8,
1018,,219,75,9,1,1345.84,76.59,109621.69
1019,,86,52,14,5,1843.21,184.84,367185.91
1020,,415,74,8,2,,329.03,282145.51
1021,,2582,33,15,3,1791.75,,241800.05
1022,,1815,44,7,6,313.6,59.65,7679.78
1023,,2150,29,3,2,694.53,172.13,130767.04
1024,,1548,4,13,5,339.32,75.15,21148.26
1025,,1560,7,13,7,,23.88,23042.05
1026,,660,78,1,9,1338.37,192.97,221890.05
1027,,2778,55,12,6,1101.74,,172028.14
1028,2026-01-29,2004,78,2,1,1645.76,332.76,245058.91
1029,,177,69,1,5,665.84,61.79,45025.13
1030,2025-07-21,1920,45,6,5,921.01,83.32,135943.27
1031,,1930,19,14,11,444.53,39.34,
1032,2026-02-05,1058,71,15,11,1978.63,104.08,356202.51
1033,,949,8,7,6,,283.71,256543.07
1034,,1757,30,15,6,300.96,,
1035,,1123,54,12,5,246.66,35.65,15377.1
1036,,1301,59,8,7,1099.82,238.57,148711.35
1037,,3814,21,11,11,535.85,78.28,90648.67
1038,2025-11-26,400,80,10,7,1470.37,259.13,88295.75
1039,,2616,78,12,6,,244.18,85272.76
1040,,2243,66,2,6,1453.3,284.61,
1041,,820,36,14,10,449.42,44.91,44187.58
1042,,2873,34,2,12,877.59,,32454.06
1043,2025-03-13,1601,68,4,12,,,82202.05
1044,2025-05-16,2156,20,7,3,904.25,209.02,54421.46
1045,,1090,1,5,2,1264.61,309.76,
1046,,1357,15,7,10,397.06,57.71,13097.84
1047,,2563,3,6,8,,64.85,63890.17
1048,,1869,56,1,8,1094.76,106.16,90894.15
1049,,2217,69,2,7,1751.67,319.98,312484.69
1050,,2641,75,11,2,,7.95,16042.6
1051,,1026,37,9,12,65.98,,6767.13
1052,2025-11-05,19,76,2,11,,1364.41,113911.76
1053,,2602,6,14,7,559.78,38.84,73437.24
1054,,1704,41,9,8,,299.65,
1055,,2741,16,14,9,,2708.78,32898.39
1056,,2968,20,1,4,69.66,,13744.5
1057,,1604,22,2,6,574.77,68.79,
1058,2025-03-27,2845,77,5,3,,,107014.1
1059,,1327,45,10,2,,11.99,24432.81
1060,,2683,28,11,9,1641.28,114.05,
1061,,1114,75,10,11,1528.09,376.13,271303.82
1062,,2081,79,11,12,1394.96,146.43,
1063,,2114,39,9,12,993.11,,27535.76
1064,,760,3,14,1,1137.02,207.39,95496.84
1065,2025-12-03,2527,17,6,6,1989.19,459.36,311684.97
1066,,2845,72,2,3,1571.77,198.1,74536.71
1067,,2344,6,7,11,924.52,71.92,
1068,2025-09-06,1184,59,7,4,1907.66,460.53,362277.16
1069,,2830,54,4,5,1299.84,1670.18,
1070,,1871,32,4,7,1985.68,406.92,308104.48
1071,,1695,72,6,7,1759.76,,264754.5
1072,2025-04-25,185,7,1,3,719.64,,97434.5
1073,,25,37,14,2,1394.4,156.55,
1074,,1614,16,4,9,1307.63,289.12,111821.91
1075,,314,79,11,10,947.52,229.64,97749.26
1076,,1082,70,10,1,1738.83,,223701.63
1077,,1966,50,12,9,1089.77,100.75,120981.8
1078,,2761,8,9,5,418.65,87.03,39590.36
1079,,266,18,7,1,772.49,,
1080,,2348,42,6,10,,120.31,88647.92
1081,,1258,14,3,12,510.09,101.36,34226.55
1082,,318,14,13,7,1987.94,421.83,206231.5
1083,,225,20,4,2,956.11,169.03,183791.27
1084,,852,27,5,11,859.48,74.17,171859.01
1085,,2242,64,1,3,695.01,47.91,104110.3
1086,,811,49,15,9,763.42,78.36,117566.24
1087,,1928,20,15,3,550.12,125.6,
1088,,1091,47,11,9,,140.97,156418.95
1089,,1500,46,7,4,,,32738.26
1090,,1415,47,8,12,,2950.41,329028.87
1091,2025-06-05,1032,59,15,6,101.14,14.26,7750.81
1092,,1626,76,8,12,,110.16,81029.68
1093,,1923,13,12,4,794.51,,100515.32
1094,,592,28,3,9,851.76,,166036.49
1095,,983,3,3,4,1398.13,286.34,41986.72
1096,,2625,76,14,8,1155.99,222.91,
1097,,2853,67,5,7,,311.54,106024.81
1098,,1127,1,9,4,50.52,7.22,6443.05
1099,2025-08-29,2966,21,7,2,1005.27,237.75,161375.41
1100,,2228,24,12,5,428.78,64.53,
1101,,339,26,9,6,394.37,32.6,31870.32
1102,2025-06-03,305,22,5,6,1852.66,,366312.75
1103,,2639,45,1,5,859.22,,166496.18
1104,,2932,67,8,9,,217.4,211254.12
1105,,1976,47,10,6,165.43,31.41,8822.35
1106,2025-10-14,1726,9,9,7,1225.86,135.7,
1107,,1503,49,14,6,130.61,23.2,11569.19
1108,,2775,48,13,11,1352.58,139.09,179436.06
1109,,1732,53,8,7,1797.87,272.34,290304.43
1110,,1738,35,3,5,1692.66,194.63,94363.91
1111,,1223,8,12,11,1816.08,,361542.55
1112,,1685,69,4,11,1825.18,317.25,329966.46
1113,,1820,37,8,9,953.91,130.66,130775.94
1114,,123,59,9,2,1482.35,,225271.62
1115,,430,15,12,9,990.61,191.48,136232.75
1116,,788,10,12,5,1839.16,155.59,46968.57
1117,,1878,6,11,5,,126.65,35006.66
1118,,64,56,8,6,1312.59,135.79,88833.75
1119,,2807,20,2,6,1567.95,247.7,63775.57
1120,,1515,79,4,5,268.13,34.48,36596.6
1121,,2863,5,8,4,1023.56,66.4,
1122,2025-08-12,2946,5,12,10,,149.31,68340.14
1123,2025-10-30,403,35,13,1,100.19,16.93,
1124,,1253,10,6,12,1202.76,277.56,158850.96
1125,,712,62,4,9,1876.85,256.56,
1126,,556,60,3,5,418.6,82.54,
1127,,1030,7,9,10,1595.14,,55804.38
1128,,739,32,13,7,801.42,172.89,71909.43
1129,,1644,8,15,11,1146.39,,
1130,,2684,62,7,8,471.89,62.48,75226.19
1131,,1657,64,7,1,,188.27,37572.64
1132,,2548,24,6,1,1399.09,235.2,
1133,,1180,9,14,3,559.44,74.72,50707.0
1134,,482,65,2,12,1801.6,201.96,320551.35
1135,,2849,12,2,8,899.13,104.81,21752.03
1136,,2641,17,15,3,1260.55,76.25,
1137,,1475,51,8,6,1714.18,350.39,
1138,,5,67,2,3,160.61,25.56,
1139,,1054,13,14,7,68.78,12.87,
1140,,1624,34,5,5,1796.8,107.08,108184.09
1141,,2826,57,3,7,,30.01,40778.33
1142,,2954,43,10,3,,346.64,
1143,,1443,25,15,10,1928.61,301.73,99748.79
1144,,1548,5,10,1,1048.58,144.36,
1145,,650,37,15,10,373.58,55.08,70468.42
1146,,1747,63,7,12,,103.65,7620.59
1147,,1514,54,6,9,305.05,50.43,36673.89
1148,,2255,52,4,9,1772.98,,116444.01
1149,,563,78,12,7,1597.63,395.64,84667.19
1150,,2462,14,10,1,1602.06,306.14,232753.97
1151,,735,78,9,3,1225.65,219.54,79991.65
1152,,1434,4,8,5,,105.83,13661.71
1153,,1369,1,1,6,420.72,84.14,45079.8
1154,,1594,9,5,3,1945.59,280.85,68516.48
1155,,1128,66,15,12,354.72,67.36,48761.56
1156,2025-01-31,1585,9,5,7,107.49,15.96,7081.97
1157,,2093,26,15,11,693.6,117.98,128834.98
1158,,1,18,4,5,,271.26,78719.97
1159,,2642,56,6,3,1161.64,270.22,101941.77
1160,,2597,66,13,10,,74.26,69930.53
1161,2025-06-19,1053,34,8,7,748.2,168.54,
1162,2025-08-17,256,35,14,4,1047.31,121.73,157185.5
1163,,101,17,14,10,1258.76,,
1164,,2863,55,9,9,801.21,156.08,106569.46
1165,,1259,57,13,8,252.02,30.29,29984.51
1166,,1549,61,14,2,507.37,78.9,55376.53
1167,,2943,16,7,3,655.89,121.25,
1168,,1279,60,10,11,1278.49,96.13,139261.23
1169,,377,35,9,11,,165.21,52765.93
1170,,2541,25,5,2,484.27,66.97,
1171,2025-04-03,272,72,2,10,699.83,97.22,112528.33
1172,,3614,39,6,4,1129.4,100.1,203458.76
1173,,1382,39,12,7,929.75,189.53,118299.06
